x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,value,Timestamp
2,1,2,3,2,1,1,0,2,1,1,2,2,2,0,3,0,0,2,0,2,2,2,3,1,2,2,3,3,0,2,3,1,2,2,1,2,0,2,1,0,3,2,3,3,0,3,1,1,2,2,2,0,3,1,1,0,2,0,0,2,1,1,3,1,2,2,0,3,3,0,2,-48.06992168775327,17026
2,3,3,0,0,2,2,3,0,2,1,2,2,2,1,3,0,1,2,0,2,2,1,0,1,1,1,1,2,0,0,0,0,3,2,1,1,1,3,1,3,0,2,0,0,0,0,1,2,0,0,1,1,3,1,1,3,3,3,2,3,2,0,3,1,0,1,0,0,2,0,2,-49.15643860452197,17078
2,0,1,3,1,1,0,0,3,3,3,2,1,0,1,1,2,3,3,2,1,0,1,0,0,1,2,2,0,3,2,2,2,1,3,1,1,3,2,3,2,2,1,2,3,3,1,2,3,3,1,3,2,0,3,1,3,1,0,0,3,1,1,0,2,2,2,0,1,3,2,0,-47.79749415486354,17136
2,3,1,2,0,2,1,1,0,2,0,1,1,0,3,1,2,2,0,1,0,1,3,0,2,1,0,0,3,1,1,1,2,0,3,2,1,1,0,2,3,0,0,2,1,2,1,1,3,1,2,3,2,3,2,0,2,1,2,3,1,0,2,3,2,1,0,2,1,0,3,2,-48.41390869684782,17193
2,0,2,1,2,2,0,2,3,1,2,0,1,3,0,3,0,1,0,1,3,2,2,1,1,0,1,0,2,1,1,2,2,2,0,3,2,1,2,2,3,2,0,2,0,3,1,0,0,2,0,2,2,3,2,1,0,3,3,2,2,3,3,3,0,3,0,0,2,3,2,2,-47.53080862065884,17250
3,1,2,0,0,3,1,3,0,0,0,2,2,3,3,2,1,3,3,3,0,2,2,2,2,0,2,1,0,3,1,3,0,2,0,3,3,3,3,0,2,1,3,1,3,1,0,1,3,0,1,0,2,0,1,3,0,1,1,3,3,0,3,0,1,2,3,3,0,2,3,2,-46.721615541110616,17307
1,0,2,2,3,1,3,2,0,1,1,1,0,0,3,2,0,3,3,3,3,3,1,1,1,0,0,0,2,0,0,1,3,2,1,1,3,2,0,2,0,3,1,2,2,0,1,3,1,0,2,0,0,0,3,3,3,1,2,2,2,1,1,1,3,3,0,1,3,1,2,2,-50.035907690132674,17363
0,1,1,3,3,0,0,0,1,0,2,3,2,3,3,1,2,1,2,3,2,0,2,1,1,0,1,2,1,0,0,2,1,2,1,3,3,0,1,3,0,2,2,3,2,3,1,3,3,1,1,3,3,1,3,0,2,1,0,0,1,2,1,2,2,2,3,0,3,1,0,1,-45.14335407654592,17419
2,3,2,0,1,3,2,2,3,0,3,0,3,0,2,1,0,2,2,2,2,0,0,3,1,2,0,1,3,3,0,2,0,1,0,1,0,2,0,2,3,2,2,1,3,2,3,1,3,2,0,2,2,0,0,2,1,2,1,0,3,2,1,1,3,2,1,1,2,2,2,1,-48.90263004389294,17474
3,0,3,1,0,3,2,0,2,0,0,2,1,0,2,1,2,1,3,0,1,3,1,0,3,2,1,2,3,3,3,1,0,2,3,1,1,2,1,2,3,1,3,2,3,1,0,2,1,0,0,3,3,0,2,3,1,2,3,2,1,3,2,3,3,0,2,1,2,1,3,1,-43.89007117299056,17606
2,1,2,3,1,2,3,1,2,2,1,0,3,1,0,1,1,3,0,1,0,0,2,2,2,1,0,2,0,0,1,3,2,2,1,0,1,2,2,3,1,3,1,3,2,0,3,0,1,1,1,3,2,1,3,1,1,0,0,1,1,3,0,3,1,3,1,0,0,2,0,2,-46.61593955966703,17661
0,0,3,0,2,2,0,1,1,2,0,2,0,2,2,3,3,1,2,0,0,0,0,1,1,1,0,1,0,2,3,0,2,3,0,2,0,1,0,1,0,0,1,1,2,3,3,1,1,2,1,1,1,1,3,0,2,3,2,0,3,0,0,2,3,0,3,1,1,3,3,0,-46.03964604186423,17712
0,2,1,3,2,3,1,1,1,1,0,1,0,0,0,3,0,0,1,1,1,2,0,1,1,2,0,1,0,0,2,1,3,1,0,0,0,2,1,0,2,1,0,0,0,3,1,3,2,2,1,2,2,2,1,0,3,0,1,3,1,3,1,2,2,1,3,0,2,2,0,3,-45.8124643906717,17767
0,2,1,2,2,0,2,2,2,0,1,1,1,0,0,1,1,2,0,1,2,2,1,3,3,2,2,3,3,3,1,2,3,3,2,3,0,3,2,2,1,3,0,2,2,1,1,2,1,2,3,1,1,2,1,1,2,2,2,2,3,2,3,1,0,3,0,0,3,3,0,1,-46.51168113658742,17823
1,1,0,3,1,3,0,1,0,0,2,3,0,2,2,0,0,3,3,2,3,1,1,0,3,2,2,2,0,0,3,2,3,0,3,2,1,0,1,3,2,3,0,1,0,3,3,3,1,0,2,1,2,2,2,2,1,2,0,2,0,1,0,0,1,0,3,1,2,1,0,1,-46.67407756288506,17876
3,2,2,1,0,1,2,0,3,2,0,2,0,0,0,0,1,1,1,1,1,2,1,2,1,0,1,0,2,2,3,2,1,3,1,0,3,1,3,3,3,0,3,2,3,2,1,2,3,3,2,2,2,2,0,2,3,0,3,0,0,2,0,0,3,0,3,1,3,3,1,2,-45.39595070084367,17928
2,0,1,0,2,0,3,2,1,2,3,1,0,2,3,2,0,3,2,1,1,1,2,3,3,2,3,0,3,1,1,1,1,1,2,1,1,0,2,2,1,2,3,0,1,3,1,0,2,2,3,3,1,2,1,1,3,0,3,3,2,3,3,1,1,1,2,2,3,3,2,0,-44.97874421024873,17985
1,0,1,3,2,2,1,0,0,1,2,0,3,0,1,2,3,3,0,3,0,2,2,0,1,0,2,3,0,2,2,1,3,3,2,0,1,1,0,3,1,0,0,0,3,2,3,1,0,2,2,3,1,0,2,2,2,2,2,3,2,1,3,2,0,1,1,1,3,0,3,3,-47.25640947968175,18039
0,1,1,2,2,3,2,3,0,2,2,3,1,3,3,2,2,2,1,1,0,3,3,3,1,1,2,2,1,2,0,0,2,2,3,2,2,0,2,2,3,2,2,0,0,1,3,3,1,1,2,3,2,3,3,3,3,3,0,3,1,3,3,1,2,3,1,2,2,3,3,2,-47.3502013446822,18174
3,1,3,0,2,2,2,0,0,2,3,1,3,1,3,1,1,3,1,2,1,1,1,2,2,1,1,1,3,0,1,2,2,3,3,0,0,0,3,2,0,1,1,0,1,1,2,3,3,0,3,3,3,1,3,0,0,3,0,2,0,2,0,3,0,0,1,1,1,1,1,2,-47.95923645973793,18228
1,1,2,2,3,3,3,2,0,0,0,2,3,2,1,2,1,1,2,1,3,1,0,0,1,1,0,0,0,1,1,1,1,2,0,0,3,2,2,3,1,1,3,0,0,2,3,2,1,3,3,3,3,0,3,3,1,3,2,3,3,0,0,1,3,0,0,3,1,1,3,2,-47.96317452805453,18281
0,3,2,0,2,1,0,0,0,2,0,2,1,2,0,2,3,2,2,1,1,2,0,2,3,1,3,1,1,2,3,1,3,3,1,3,3,2,3,3,2,1,2,0,0,2,3,1,2,2,2,1,2,3,2,3,1,1,3,3,3,2,0,2,2,2,0,2,0,2,1,1,-48.16680561768985,18338
2,2,2,1,3,3,1,1,3,2,2,0,1,0,1,2,0,3,2,2,0,0,3,2,0,0,2,1,3,0,1,0,2,3,1,1,2,0,0,1,0,3,2,0,0,0,2,3,3,0,3,0,3,3,3,2,1,2,0,0,3,2,0,3,3,0,1,1,3,3,0,1,-45.085034368930415,18394
3,3,0,1,1,2,0,2,2,2,1,3,3,0,1,2,0,3,2,3,3,0,3,2,3,3,0,1,0,2,1,0,2,2,1,3,0,2,2,1,1,3,1,2,1,2,3,1,1,3,2,2,3,2,0,1,2,0,0,0,1,0,1,2,0,0,0,2,1,2,0,1,-47.01994921489642,18451
2,2,1,2,2,0,1,0,3,2,3,2,0,1,0,2,3,2,0,1,2,3,2,2,1,0,3,2,2,0,1,2,0,1,2,0,2,1,1,3,0,3,0,1,0,0,3,3,3,0,0,3,3,1,0,2,2,3,2,3,0,3,3,1,2,0,0,3,1,0,0,0,-46.74854046180186,18506
3,1,3,0,3,1,2,2,0,0,1,3,3,0,3,3,2,3,0,0,1,3,2,1,2,2,1,0,0,3,0,1,2,2,2,2,2,1,2,3,1,3,3,3,3,3,1,3,2,1,3,0,3,2,1,2,2,2,1,1,1,1,2,2,1,3,1,0,3,0,2,2,-45.48974421936309,18560
1,1,1,2,2,1,3,2,0,0,3,0,2,1,0,0,3,0,0,1,1,2,1,1,1,0,1,0,1,0,1,1,3,3,3,2,2,2,3,3,0,3,0,0,2,0,2,2,3,1,2,2,3,0,2,3,1,3,3,0,3,2,1,0,2,0,0,2,0,1,3,3,-46.93564186583258,18622
1,0,0,0,2,1,3,3,0,1,3,2,1,2,2,3,3,2,0,2,1,3,3,1,2,0,1,0,3,0,1,0,0,2,3,1,0,3,3,1,2,3,0,1,1,0,0,1,3,3,0,2,1,3,3,1,1,0,2,2,3,0,0,1,3,0,3,3,3,1,0,1,-46.8975173969431,18674
3,2,0,0,0,2,1,1,1,3,0,1,3,3,2,2,0,1,2,2,0,0,3,3,0,0,3,1,3,1,1,2,0,3,3,0,1,2,2,3,2,3,3,2,0,3,3,0,3,3,2,2,3,1,0,0,0,1,2,2,2,3,3,3,1,0,3,0,0,2,3,1,-47.77311159983664,18804
2,0,1,3,2,2,1,3,3,1,0,3,3,1,0,0,0,2,0,1,2,2,2,1,2,2,2,1,0,0,2,1,0,2,2,1,2,2,1,0,0,3,1,3,1,2,2,2,1,1,0,3,3,0,3,1,2,0,3,0,0,1,1,0,2,1,1,2,3,0,3,0,-46.79075999031308,18856
0,1,0,0,1,3,1,2,3,1,2,0,2,0,2,0,0,1,3,0,0,1,3,0,2,0,2,3,3,0,0,1,1,0,3,2,3,2,0,3,0,2,0,2,2,0,1,2,0,1,1,1,0,2,2,2,0,2,2,2,0,3,0,1,1,3,0,0,1,0,3,0,-34.51973062623381,18917
2,0,2,2,3,1,1,0,2,3,2,2,3,1,3,2,3,1,3,0,3,1,2,2,1,1,2,1,2,0,1,1,0,3,3,2,2,2,1,1,1,0,3,1,0,0,1,3,0,1,3,1,3,1,1,3,3,3,1,0,2,0,3,0,0,2,0,1,0,3,0,3,-46.612108123401356,18976
1,1,1,2,2,3,3,2,0,3,3,3,2,3,3,3,2,3,3,3,1,3,1,2,3,0,2,2,1,1,0,0,2,3,2,2,1,0,1,3,3,1,0,1,3,3,0,0,3,3,1,3,1,2,1,0,0,2,1,0,2,2,1,1,2,2,3,0,0,0,3,1,-46.755356834666344,19040
2,3,3,2,3,2,2,1,0,1,1,3,2,0,1,0,3,3,2,1,1,2,1,3,1,3,2,1,1,0,0,2,0,2,2,3,2,0,3,0,0,2,2,2,0,2,3,2,1,2,3,2,1,2,3,1,3,2,2,3,1,2,3,3,0,2,2,2,2,3,0,2,-46.760058879118574,19095
3,3,0,3,3,1,0,2,1,1,1,0,3,1,1,1,2,0,0,2,0,1,3,3,0,2,1,3,0,3,1,3,3,3,3,3,2,0,0,2,0,1,0,0,1,1,3,2,3,0,2,3,0,2,1,3,2,0,0,3,1,2,0,3,3,3,1,1,3,2,2,1,-48.130886789330084,19154
1,2,3,0,3,0,3,3,3,1,0,1,1,1,3,0,1,0,1,3,1,3,2,3,0,1,0,1,2,0,0,1,2,2,0,2,2,3,2,0,1,1,3,2,2,1,1,0,0,3,3,1,0,1,1,0,1,0,3,2,2,3,2,1,1,2,3,3,1,1,2,3,-46.59576763170554,19211
3,3,1,0,0,2,3,2,2,2,2,1,3,1,2,0,2,3,0,1,3,1,1,2,3,2,0,0,0,3,0,2,0,1,2,2,0,1,3,2,0,1,2,2,0,3,2,1,1,3,3,0,2,1,3,3,3,2,2,2,3,1,1,0,2,0,2,2,1,2,3,3,-46.8430141122365,19341
1,3,1,3,0,3,3,1,1,2,1,1,1,3,1,1,1,3,2,1,0,1,3,3,2,0,1,0,3,2,0,0,0,0,2,0,2,1,3,1,0,3,1,3,2,3,1,0,0,2,2,3,2,0,3,1,1,3,0,2,2,0,0,1,1,0,1,0,3,2,1,1,-46.63081942383133,19395
1,0,2,1,0,0,2,0,3,1,1,2,0,0,2,3,1,1,1,3,1,0,0,1,2,3,2,2,0,0,2,3,3,1,0,0,2,2,2,0,1,0,0,2,0,1,0,0,1,0,2,2,3,3,0,3,0,3,1,0,2,2,1,0,2,1,3,1,3,0,2,3,-60.235967989106776,19447
3,1,1,3,3,2,3,2,1,3,3,2,1,0,1,0,3,3,0,2,0,2,3,2,2,1,1,2,0,2,2,1,1,2,1,0,2,1,1,1,0,3,2,0,0,1,0,3,1,2,0,2,0,3,0,2,0,3,3,2,0,1,1,2,3,2,1,0,1,1,3,0,-48.105245012275894,19503
0,0,1,3,0,2,3,3,0,3,3,3,0,0,0,3,3,1,3,1,0,0,1,1,1,0,0,1,2,0,0,3,0,0,2,1,3,0,0,1,1,0,2,2,2,2,3,3,0,2,3,1,1,0,1,1,1,1,3,0,0,2,2,2,3,0,3,0,0,2,3,1,-46.77255510870987,19554
3,3,2,2,2,3,2,2,1,3,2,0,1,0,2,3,2,3,2,1,2,1,1,3,1,2,2,0,2,2,1,1,0,3,0,2,2,3,1,1,1,3,3,1,0,1,1,2,3,1,2,1,3,3,0,2,1,2,3,2,1,1,1,3,1,3,1,0,3,1,1,2,-46.49770746323151,19613
1,3,0,2,3,2,0,3,3,2,1,3,0,1,2,0,3,1,3,2,0,0,1,3,3,2,1,3,0,2,3,3,1,3,1,2,2,3,2,2,3,3,2,0,2,0,0,1,3,1,1,3,3,2,3,2,0,3,1,3,3,1,3,1,1,1,3,2,0,0,3,3,-57.82003000787376,19670
2,0,3,2,3,1,1,2,1,2,0,2,1,3,0,3,1,2,3,2,0,3,0,3,0,0,0,3,2,3,2,3,0,2,1,1,0,0,2,0,2,0,1,3,1,1,1,0,3,2,2,0,3,1,2,2,0,2,3,3,0,0,3,2,3,3,1,3,1,2,1,3,-44.52307773995891,19806
2,3,0,1,2,2,3,1,2,3,1,3,3,1,0,2,1,0,2,2,0,3,1,1,3,1,2,1,1,0,1,2,0,0,0,2,1,2,0,0,3,1,0,1,0,1,3,3,1,3,0,1,0,2,0,0,3,3,3,3,3,2,0,3,0,3,0,1,3,2,3,2,-45.37557825968454,19861
2,1,3,0,2,2,3,1,2,3,0,2,2,3,1,3,3,2,2,1,3,3,0,1,0,1,2,1,0,2,3,1,1,2,3,1,0,0,1,3,2,2,2,2,0,0,0,2,3,3,0,2,0,3,2,2,2,3,1,2,2,0,1,2,2,2,0,1,2,2,2,3,-48.35192600132325,19915
3,3,3,1,0,3,3,2,0,2,2,3,0,2,1,0,3,3,0,2,2,1,3,2,1,0,3,3,1,1,2,2,3,1,0,3,3,1,1,2,2,0,1,0,1,1,1,3,0,3,1,0,2,1,1,2,2,0,2,1,0,2,2,1,0,1,0,2,2,0,2,3,-48.125374216620784,19970
3,0,0,0,1,0,2,1,3,2,2,3,2,3,2,3,0,0,0,2,3,2,0,2,0,0,3,3,1,1,3,3,1,3,1,1,1,0,0,3,0,0,1,2,0,3,0,3,1,0,0,3,3,2,2,1,2,2,3,3,1,2,0,0,3,3,3,1,1,3,2,1,-48.134245864614876,20022
3,3,0,3,2,0,3,0,3,0,0,1,3,0,3,1,3,3,0,2,2,3,0,3,1,2,1,3,2,0,3,1,1,3,0,0,1,3,3,1,1,3,2,1,1,0,2,1,2,3,1,1,0,2,2,3,1,1,0,2,2,1,0,0,2,0,1,2,3,3,1,1,-46.75428383032458,20079
1,0,3,3,1,3,2,1,2,2,3,1,3,2,1,2,2,1,1,0,1,1,2,2,3,1,3,2,1,1,3,3,2,1,3,0,3,2,1,3,2,2,1,2,3,1,2,2,1,1,3,0,2,0,3,2,0,0,1,2,0,3,0,2,3,2,2,1,0,3,2,1,-47.642055455222106,20136
1,2,1,1,0,2,2,2,3,0,1,2,1,3,0,0,0,0,3,3,0,3,0,3,1,1,1,0,1,1,2,2,3,1,2,3,3,3,2,3,1,0,3,1,3,3,2,2,3,3,2,3,0,3,2,0,1,3,3,0,0,0,3,3,2,0,0,2,0,1,1,1,-48.67954895414882,20190
0,1,3,2,2,0,2,0,3,2,0,3,1,0,0,1,1,0,2,3,1,0,0,3,1,1,0,0,2,1,2,0,1,3,2,1,1,2,3,0,2,3,1,0,0,0,1,2,1,2,0,1,1,0,0,2,1,3,1,3,3,2,3,1,2,0,0,1,2,0,1,1,-48.54392198151153,20323
0,0,2,2,0,2,2,3,2,1,1,2,3,2,0,3,1,0,0,1,0,3,1,2,0,3,3,2,1,1,0,1,1,2,2,1,2,0,3,2,1,3,2,2,0,1,2,1,3,0,1,0,3,1,2,2,3,3,3,0,3,3,3,3,0,1,2,2,0,1,0,0,-45.38633310023883,20378
0,1,0,3,0,3,1,2,1,2,3,1,3,3,2,0,1,3,1,2,3,0,2,0,1,0,2,3,1,3,0,3,2,3,2,1,2,1,1,3,1,1,1,3,2,2,3,2,3,0,3,1,0,1,2,0,0,3,0,3,1,3,2,1,1,2,3,0,2,0,0,1,-48.089675827349375,20434
0,1,0,1,1,1,0,0,3,3,0,2,1,3,2,1,0,3,2,2,0,2,2,0,3,0,3,1,0,0,2,3,1,2,1,3,2,0,2,2,1,2,3,1,0,3,0,1,0,1,1,2,2,0,1,2,0,2,2,2,2,1,0,1,1,0,2,0,3,1,1,0,-47.115358098939204,20487
0,1,2,2,2,1,3,3,3,0,0,0,1,3,2,1,1,3,1,1,2,2,3,2,3,1,0,3,2,3,3,2,0,2,0,2,1,0,0,0,3,2,1,2,0,0,0,3,3,3,0,3,0,1,2,1,0,1,3,2,3,3,1,1,2,3,0,0,1,3,3,2,-47.583443848079604,20543
1,3,1,3,3,0,2,2,0,1,0,0,0,2,3,0,0,1,1,1,2,0,3,0,2,2,2,0,3,1,2,1,2,3,1,2,2,3,2,0,2,1,3,3,3,1,1,2,2,3,3,3,3,1,3,0,0,0,3,0,3,0,2,1,2,1,1,1,0,1,1,0,-46.85420190167663,20599
1,0,1,2,2,0,1,1,0,2,1,3,2,1,2,2,2,3,0,1,2,3,2,1,1,2,1,0,3,1,0,1,0,3,0,0,1,0,1,2,0,1,1,1,2,1,2,0,2,1,0,1,1,0,1,2,3,3,3,1,2,1,2,0,0,0,3,2,2,2,1,1,-45.51116189278471,20661
0,2,1,3,1,0,3,3,0,0,3,3,0,2,1,2,2,3,1,2,1,1,2,1,0,1,0,2,1,2,1,2,1,3,0,3,3,0,1,0,3,3,0,1,3,3,1,1,0,1,0,1,0,3,1,1,1,2,0,1,2,2,1,1,2,0,1,2,2,0,1,0,-59.184809007611705,20717
3,1,3,2,1,2,3,2,2,2,3,3,0,0,2,1,3,0,2,3,3,2,0,2,0,3,2,1,2,0,2,2,3,3,1,0,0,1,2,0,0,1,3,3,2,1,1,0,2,3,0,3,3,1,3,2,0,3,1,0,1,2,3,3,3,1,2,3,2,0,1,1,-45.299785940331105,20868
2,0,0,3,2,3,0,3,3,1,1,0,2,0,2,1,1,2,1,2,1,1,2,1,1,3,1,0,1,3,0,3,1,2,3,1,1,2,2,2,1,3,1,0,1,2,2,1,0,2,3,1,1,3,3,0,2,0,1,2,2,3,2,1,2,1,2,0,2,1,2,0,-47.837468798332466,20929
1,3,1,3,0,2,3,2,0,1,1,3,2,3,0,2,1,3,2,2,3,3,0,2,0,0,0,1,3,0,0,2,0,3,3,3,0,0,1,0,3,0,0,1,0,2,1,2,2,2,0,0,0,2,1,1,2,2,3,0,1,3,2,3,0,2,1,1,1,1,2,3,-44.54831353994375,20992
2,3,2,0,2,2,1,1,1,0,3,2,1,0,2,0,0,0,2,1,0,1,2,3,3,2,1,0,1,2,3,2,0,2,2,2,2,1,3,3,2,1,2,1,3,3,3,3,3,2,3,3,2,0,1,3,1,0,0,3,2,3,0,0,0,3,0,3,3,3,3,2,-46.85941697170331,21053
1,1,0,0,3,3,1,1,0,2,0,1,2,0,1,3,2,3,2,2,3,3,2,3,3,2,1,1,0,3,2,2,0,1,1,1,3,0,0,0,3,1,3,2,3,1,3,1,3,3,0,0,1,1,3,0,1,0,0,2,0,1,3,3,2,1,1,3,3,0,1,0,-46.717750787119606,21109
0,0,0,3,1,2,0,0,3,1,2,3,2,2,3,3,2,3,3,2,1,3,3,3,2,2,2,2,1,2,2,2,3,3,3,0,3,0,2,0,0,0,3,1,0,1,0,1,1,3,3,0,2,2,0,3,0,1,0,1,0,1,2,3,2,0,3,0,3,3,3,2,-47.60288597040244,21161
2,3,0,2,3,2,3,2,1,2,0,3,0,0,3,2,3,3,3,3,3,0,3,3,3,0,3,2,2,3,0,3,1,3,3,1,1,3,1,1,2,0,1,2,0,1,2,3,0,2,3,0,3,1,3,0,2,3,0,1,0,2,1,3,3,2,2,1,2,2,2,1,-47.50284298509347,21222
1,1,3,0,1,0,2,1,1,2,3,0,0,1,1,3,3,0,0,0,2,2,2,0,0,2,1,1,1,2,0,0,2,1,1,0,3,3,1,0,3,2,1,3,1,0,1,2,1,1,0,1,1,3,0,0,2,1,2,2,1,2,2,3,3,2,1,0,1,3,0,1,-46.699148786992,21283
1,1,0,2,2,2,0,0,1,3,1,1,3,3,3,3,0,3,3,2,3,3,0,3,2,0,1,3,3,2,2,3,3,2,3,1,1,3,1,0,0,0,0,2,0,0,2,3,0,1,3,1,0,1,3,2,2,3,1,2,1,3,2,0,3,0,2,3,1,2,0,1,-45.872695548668645,21428
1,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,1,3,1,1,0,2,2,1,1,0,1,0,2,1,1,1,1,0,0,1,0,3,1,2,3,2,0,1,3,1,2,1,3,1,3,3,0,2,3,1,2,0,2,0,1,2,0,0,1,0,3,1,0,3,1,-46.18758441980559,21480
0,2,2,2,2,2,1,1,2,1,3,0,3,1,1,2,2,3,1,1,2,3,3,3,2,1,0,1,2,3,2,3,3,0,0,3,1,3,3,0,2,2,0,0,3,2,2,1,3,1,3,3,1,1,3,3,2,1,3,0,0,1,0,3,0,3,1,3,1,2,2,2,-45.88485908347929,21541
2,2,2,1,2,2,2,3,3,3,3,0,1,2,2,0,2,2,3,3,3,2,0,3,2,1,1,3,0,3,2,2,2,1,2,0,1,2,1,0,3,3,2,2,2,2,0,3,0,1,1,2,1,1,0,3,2,1,2,3,1,2,2,1,3,1,3,2,0,1,2,2,-59.27725154789859,21603
0,3,1,3,3,3,2,3,1,2,2,0,2,2,1,1,0,1,1,2,1,0,2,1,1,1,2,0,2,2,1,0,0,2,1,2,3,3,3,3,3,3,1,2,0,1,0,1,2,2,0,2,3,0,0,1,0,2,3,1,3,2,2,0,1,0,2,0,2,0,1,1,-46.495360071241656,21661
2,3,2,2,2,1,1,1,1,3,1,3,3,0,1,0,0,3,0,1,3,3,2,3,1,2,1,1,0,3,2,1,3,1,0,3,2,1,3,3,0,0,1,3,2,1,2,0,0,0,1,0,2,2,0,2,1,1,2,1,3,2,3,1,1,1,3,1,1,2,2,2,-46.771646748197114,21718
2,1,1,3,2,3,1,3,0,3,1,3,3,3,1,2,3,3,0,3,0,3,3,0,0,3,3,2,0,2,1,3,3,1,3,1,0,3,1,0,2,0,2,1,2,3,2,2,1,2,0,3,1,1,2,0,0,3,0,3,0,2,3,0,3,2,3,3,0,2,2,3,-44.5937741152452,21782
0,1,3,2,0,3,0,1,3,1,1,0,1,3,2,3,1,3,1,2,0,2,2,1,0,0,3,1,3,0,3,3,1,3,1,0,0,3,1,1,3,3,3,2,1,0,2,3,3,1,2,0,3,1,2,3,2,3,3,0,1,1,3,2,1,0,3,2,3,1,0,0,-41.9877716192512,21844
1,3,2,2,1,0,0,2,3,2,3,2,3,3,0,2,0,2,1,2,1,1,2,0,0,2,2,1,2,3,3,3,2,0,1,0,0,3,0,3,1,3,2,0,1,2,2,1,1,1,3,2,0,2,3,3,1,3,0,1,1,0,3,1,1,1,1,0,1,1,0,0,-46.900759009489285,21902
1,1,1,3,1,3,0,2,0,2,1,3,0,3,3,1,3,1,1,1,2,0,3,3,1,3,2,0,0,3,0,3,0,3,3,2,3,1,2,2,0,0,1,1,2,2,3,2,0,2,3,3,0,1,1,3,3,0,0,1,3,2,3,3,0,1,3,3,0,2,2,1,-48.412030032738535,21966
1,3,2,2,1,0,1,2,1,3,3,2,1,2,0,1,2,0,2,0,2,2,1,0,2,2,0,3,3,3,0,3,2,3,2,1,1,3,1,0,1,2,1,0,3,2,3,2,3,2,1,0,2,2,1,0,0,3,2,3,2,0,2,2,0,0,2,0,1,3,1,2,-46.067148435121176,22114
2,0,1,2,2,0,3,0,2,0,3,0,1,3,2,0,0,1,1,1,0,2,0,3,2,2,2,2,0,3,3,3,0,3,2,3,2,3,1,0,3,1,0,0,3,0,3,2,0,2,1,0,3,1,2,0,0,0,2,3,1,3,3,0,2,3,0,2,3,0,3,1,-58.944171200697106,22172
0,0,0,0,1,1,2,0,1,2,2,1,1,0,3,3,1,0,3,1,1,2,1,3,1,1,2,1,1,3,0,0,2,1,0,0,1,1,2,0,3,3,1,3,3,1,0,1,0,0,3,3,2,1,1,0,1,0,2,3,3,3,2,2,0,1,3,1,1,2,1,1,-47.339815146433715,22230
0,0,3,1,2,2,3,1,3,1,2,0,2,2,1,2,2,0,0,3,3,1,1,1,2,1,0,2,0,0,0,1,1,2,1,2,2,0,0,1,2,1,0,1,1,2,1,0,3,3,0,3,1,1,1,0,2,3,0,3,1,0,1,1,1,2,3,1,3,2,3,3,-46.940340357168495,22290
0,3,2,3,3,1,0,0,0,1,2,0,3,0,3,0,3,3,0,0,0,0,3,3,1,1,3,3,2,2,3,0,1,0,1,1,1,2,0,3,0,0,3,2,2,2,1,3,1,3,0,3,0,0,1,1,0,1,2,3,3,1,0,3,1,3,2,1,2,3,0,1,-48.22553356619865,22348
1,3,3,1,3,1,2,3,0,0,3,3,3,0,1,1,2,3,1,1,2,2,1,1,2,0,3,0,2,0,2,3,0,1,2,1,1,0,3,0,1,2,0,2,1,2,3,3,3,2,1,0,1,0,3,3,1,1,0,1,0,0,0,3,2,2,2,0,1,3,0,2,-46.506943388160764,22411
2,1,1,3,2,1,3,2,1,1,2,0,1,0,3,3,3,3,1,1,2,3,0,2,2,2,3,0,2,2,2,3,1,2,3,2,0,2,2,0,0,2,1,3,3,1,2,3,2,2,1,3,1,1,3,2,0,2,1,3,2,0,1,0,3,1,3,0,2,0,3,3,-34.342399805943465,22471
2,2,0,1,2,2,0,0,1,2,3,3,3,2,2,0,0,3,2,1,0,0,0,2,2,3,1,3,1,0,0,0,3,2,3,0,2,3,1,0,0,0,3,1,1,2,1,0,2,0,1,3,2,1,2,3,2,1,1,0,0,3,2,1,1,3,1,2,2,0,0,3,-49.14842024799128,22532
3,2,3,3,3,0,2,2,1,3,2,2,3,0,1,2,0,1,2,3,1,0,3,0,0,3,2,0,0,2,0,3,1,2,0,3,2,1,3,0,2,1,1,1,2,2,3,2,2,1,1,0,2,3,3,3,3,3,3,0,3,1,1,2,2,3,3,1,1,1,0,1,-46.748532200834475,22676
1,2,1,1,3,0,2,3,1,2,2,1,3,0,1,3,2,0,0,2,0,1,3,0,0,3,2,1,0,0,2,3,0,2,0,3,3,2,1,1,2,1,2,3,0,1,1,1,3,1,0,0,3,3,3,1,2,2,1,3,0,1,0,2,0,0,1,2,3,3,3,2,-46.73772155901298,22732
1,1,0,3,1,3,0,0,0,2,1,3,3,2,3,3,3,1,3,3,3,1,0,2,1,2,1,0,0,3,0,1,2,2,3,0,1,2,3,0,0,2,3,2,3,3,0,0,3,3,2,1,0,1,0,0,0,1,3,2,0,0,0,1,1,1,2,1,1,3,0,0,-46.65570304376066,22791
